sample,elapsed_s,total_ms,decode_wait_ms,prepare_ms,submit_to_flip_ms,other_ms
2014,17.367898,7.806,4.569,1.082,1.661,0.494
2015,17.375843,8.2,4.595,1.171,1.928,0.506
2016,17.384453,7.942,4.591,1.226,1.604,0.521
2017,17.394464,8.013,4.583,1.73,1.164,0.536
2018,17.403333,8.356,4.634,1.709,1.246,0.767
2019,17.411824,8.372,4.587,1.731,1.32,0.734
2020,17.419864,8.71,4.597,1.928,1.445,0.74
2021,17.428024,8.561,4.553,1.13,2.46,0.418
2022,17.436186,8.748,4.626,1.188,2.5,0.434
2023,17.444681,8.492,4.611,1.329,2.193,0.359
2024,17.455285,7.847,4.6,1.612,1.241,0.394
2025,17.463159,8.225,4.618,1.328,1.986,0.293
2026,17.471553,8.138,4.621,1.167,2.082,0.268
2027,17.47957,8.411,4.615,2.004,1.548,0.244
2028,17.488365,8.026,4.783,1.285,1.652,0.306
2029,17.497268,7.849,4.618,1.513,1.379,0.339
2030,17.504763,8.667,4.584,1.431,2.354,0.298
2031,17.515522,7.893,4.673,1.491,1.365,0.364
2032,17.523724,7.9,4.586,1.483,1.597,0.234
2033,17.531836,8.068,4.575,1.582,1.733,0.178
2034,17.540364,7.956,4.57,1.314,1.808,0.264
2035,17.548523,8.19,4.611,1.465,1.795,0.319
2036,17.556923,8.102,4.604,2.122,1.064,0.312
2037,17.56498,8.371,4.517,1.907,1.651,0.296
2038,17.575785,7.683,4.601,1.875,0.965,0.242
2039,17.584514,7.865,4.569,2.01,0.873,0.413
2040,17.594199,7.428,4.588,1.777,0.856,0.207
2041,17.602881,7.689,4.524,2.014,0.903,0.248
2042,17.610771,8.124,4.545,1.877,1.47,0.232
2043,17.61941,7.828,4.5,1.784,1.318,0.226
2044,17.627454,8.096,4.506,1.82,1.565,0.205
2045,17.636241,7.651,4.567,1.951,0.905,0.228
2046,17.644223,7.989,4.533,1.829,1.42,0.207
2047,17.652749,7.803,4.514,1.547,1.537,0.205
2048,17.661041,7.824,4.517,2.01,1.095,0.202
2049,17.669317,7.92,4.506,1.751,1.438,0.225
2050,17.677987,7.553,4.501,1.856,0.995,0.201
2051,17.686056,7.812,4.508,1.946,1.157,0.201
2052,17.694187,8.027,4.539,1.912,1.378,0.198
2053,17.704627,7.535,4.615,1.856,0.853,0.211
2054,17.713376,7.8,4.535,1.795,1.212,0.258
2055,17.721191,8.264,4.633,2.104,1.303,0.224
2056,17.72972,8.048,4.62,1.955,1.281,0.192
2057,17.737935,8.189,4.632,1.992,1.35,0.215
2058,17.746312,8.395,4.669,2.111,1.393,0.222
2059,17.755686,8.427,4.633,1.907,1.396,0.491
2060,17.764961,7.862,4.616,1.85,1.181,0.215
2061,17.773593,7.796,4.65,1.825,1.097,0.224
2062,17.781555,8.159,4.618,1.88,1.449,0.212
2063,17.790548,8.391,4.651,2.027,1.464,0.249
2064,17.798619,8.627,4.692,1.591,2.101,0.243
2065,17.806857,8.713,4.546,2.026,1.923,0.218
2066,17.815142,8.803,4.667,1.948,1.935,0.253
2067,17.823746,8.521,4.607,1.922,1.726,0.266
2068,17.833646,8.089,4.657,1.898,1.291,0.243
2069,17.842148,7.882,4.624,2.001,1.086,0.171
2070,17.850763,7.868,4.635,2.023,0.997,0.213
2071,17.85888,8.145,4.63,1.896,1.381,0.238
2072,17.867438,7.901,4.543,1.881,1.249,0.228
2073,17.875397,8.296,4.541,1.897,1.604,0.254
2074,17.88425,7.922,4.54,1.987,1.037,0.358
2075,17.894117,7.886,4.666,2.112,0.865,0.243
2076,17.90274,7.742,4.53,1.99,0.966,0.256
2077,17.911613,7.417,4.564,1.884,0.766,0.203
2078,17.919315,8.084,4.48,1.697,1.668,0.239
2079,17.927916,7.787,4.507,1.9,1.174,0.206
2080,17.935858,8.189,4.508,1.901,1.555,0.225
2081,17.9445,7.885,4.551,2.214,0.9,0.22
2082,17.954362,7.782,4.685,2.082,0.844,0.171
2083,17.963048,7.551,4.495,1.782,1.093,0.181
2084,17.971093,7.891,4.548,1.839,1.264,0.24
2085,17.9798,7.51,4.546,1.498,1.246,0.22
2086,17.988745,7.986,4.59,2.291,0.868,0.237
2087,17.996524,8.744,4.541,2.135,1.62,0.448
2088,18.004722,8.679,4.503,1.861,2.08,0.235
2089,18.013322,8.393,4.546,1.99,1.647,0.21
2090,18.023814,8.01,4.608,1.843,1.336,0.223
2091,18.033766,7.771,4.606,1.801,1.152,0.212
2092,18.042051,8.272,4.661,1.98,1.398,0.233
2093,18.050692,7.951,4.675,2.022,1.025,0.229
2094,18.058872,8.105,4.608,1.894,1.383,0.22
2095,18.067013,8.296,4.654,1.813,1.613,0.216
2096,18.075454,8.199,4.626,1.936,1.415,0.222
2097,18.084098,8.067,4.661,1.923,1.27,0.213
2098,18.092175,8.311,4.663,2.156,1.28,0.212
2099,18.100768,8.252,4.692,2.111,1.257,0.192
2100,18.1088,8.577,4.602,1.882,1.881,0.212
2101,18.117462,8.264,4.629,1.881,1.537,0.217
2102,18.125327,8.719,4.569,1.784,2.164,0.202
2103,18.134036,8.327,4.642,1.804,1.685,0.196
2104,18.144876,7.717,4.615,1.949,0.922,0.231
2105,18.15258,8.364,4.62,1.897,1.614,0.233
2106,18.161083,8.176,4.673,1.83,1.456,0.217
2107,18.169575,7.982,4.559,1.995,1.255,0.173
2108,18.177679,8.224,4.554,1.941,1.535,0.194
2109,18.186075,8.159,4.542,1.877,1.547,0.193
2110,18.194629,8.162,4.612,2.321,1.004,0.225
2111,18.204449,7.594,4.604,1.909,0.846,0.235
2112,18.213131,7.547,4.546,1.884,0.927,0.19
2113,18.221157,7.882,4.543,1.924,1.193,0.222
2114,18.229743,7.629,4.577,1.869,0.967,0.216
2115,18.238416,7.773,4.561,2.043,0.935,0.234
2116,18.246164,8.337,4.535,1.62,1.977,0.205
2117,18.254786,8.038,4.529,1.955,1.351,0.203
2118,18.265382,8.17,4.659,1.89,1.389,0.232
2119,18.275282,7.984,4.751,2.042,0.951,0.24
2120,18.283641,7.921,4.553,2.165,1.001,0.202
2121,18.292057,7.881,4.535,2.013,1.095,0.238
2122,18.300787,7.581,4.523,1.923,0.814,0.321
2123,18.308874,7.72,4.508,1.764,1.24,0.208
2124,18.317034,7.888,4.511,1.701,1.472,0.204
2125,18.325433,7.856,4.609,1.735,1.279,0.233
2126,18.334005,7.799,4.682,1.695,1.202,0.22
2127,18.342442,7.91,4.637,1.79,1.271,0.212
2128,18.350595,8.139,4.652,1.759,1.474,0.254
2129,18.359069,7.959,4.631,1.665,1.439,0.224
2130,18.36726,8.093,4.634,1.658,1.593,0.208
2131,18.375638,8.028,4.631,1.665,1.545,0.187
2132,18.383903,8.138,4.585,1.661,1.66,0.232
2133,18.392355,7.982,4.657,1.622,1.512,0.191
2134,18.402911,7.255,4.594,1.09,1.364,0.207
2135,18.41094,7.55,4.583,1.162,1.611,0.194
2136,18.419555,7.944,4.597,1.942,1.172,0.233
2137,18.42785,7.959,4.573,1.471,1.693,0.222
2138,18.436043,8.109,4.649,1.306,1.935,0.219
2139,18.444209,8.711,4.694,2.281,1.461,0.275
2140,18.454421,8.309,4.667,2.032,1.352,0.258
2141,18.463102,7.914,4.629,1.901,1.184,0.2
2142,18.471247,8.154,4.561,1.909,1.427,0.257
2143,18.479654,8.055,4.506,1.978,1.346,0.225
2144,18.488876,7.777,4.521,2.021,1.018,0.217
2145,18.496462,8.606,4.537,2.101,1.673,0.295
2146,18.504866,8.527,4.511,1.95,1.782,0.284
2147,18.513323,8.328,4.546,1.799,1.78,0.203
2148,18.523255,7.67,4.633,1.796,1.015,0.226
2149,18.533753,7.881,4.609,2.11,0.924,0.238
2150,18.54213,7.838,4.591,1.377,1.638,0.232
2151,18.550236,8.01,4.545,2.35,0.923,0.192
2152,18.55869,7.891,4.507,1.974,1.217,0.193
2153,18.567041,7.923,4.553,1.851,1.258,0.261
2154,18.575349,7.984,4.545,1.787,1.367,0.285
2155,18.583849,7.789,4.523,1.929,1.077,0.26
2156,18.592567,7.699,4.557,1.982,0.906,0.254
2157,18.600663,7.894,4.518,1.854,1.327,0.195
2158,18.608709,8.222,4.539,1.906,1.544,0.233
2159,18.617645,7.722,4.541,1.867,1.095,0.219
2160,18.625352,8.342,4.625,1.815,1.674,0.228
2161,18.634091,7.974,4.648,1.883,1.195,0.248
2162,18.644975,8.639,4.653,2.373,1.337,0.276
2163,18.652734,9.379,4.923,1.887,2.14,0.429
2164,18.661169,9.132,4.671,2.159,2.01,0.292
2165,18.669552,9.021,4.609,1.89,2.282,0.24
2166,18.677795,9.101,4.584,1.849,2.453,0.215
2167,18.685703,9.509,4.578,1.803,2.929,0.199
2168,18.694529,9.039,4.607,1.573,2.64,0.219
2169,18.70442,8.403,4.63,2.147,1.306,0.32
2170,18.713052,8.026,4.623,1.918,1.259,0.226
2171,18.721899,7.864,4.601,1.757,1.261,0.245
2172,18.730347,8.624,4.552,1.417,1.55,1.105
2173,18.738883,8.313,4.571,2.171,1.141,0.43
2174,18.747141,8.789,4.621,1.355,1.983,0.83
2175,18.754814,9.101,4.585,2.147,1.89,0.479
2176,18.76371,8.821,4.599,2.133,1.323,0.766
2177,18.773821,8.266,4.488,2.042,0.929,0.807
2178,18.782127,8.428,4.519,2.183,0.95,0.776
2179,18.790884,8.891,4.516,2.097,1.5,0.778
2180,18.798962,9.262,4.463,1.11,2.814,0.875
2181,18.807139,9.129,4.552,1.679,2.288,0.61
2182,18.815542,8.976,4.551,1.736,2.174,0.515
2183,18.823839,9.111,4.495,1.776,2.23,0.61
2184,18.834244,7.673,4.61,1.763,0.786,0.514
2185,18.84327,7.67,4.602,1.1,1.127,0.841
2186,18.851167,8.072,4.566,1.768,1.18,0.558
2187,18.859234,8.309,4.517,1.213,2.063,0.516
2188,18.867571,8.186,4.573,1.721,1.492,0.4
2189,18.87577,8.369,4.512,1.731,1.678,0.448
2190,18.886873,8.142,4.59,1.667,1.106,0.779
2191,18.895428,7.747,4.535,1.704,0.898,0.61
2192,18.903,8.487,4.476,1.688,1.728,0.595
2193,18.911546,8.654,4.545,2.449,0.951,0.709
2194,18.919622,9.029,4.516,1.619,2.105,0.789
2195,18.928052,8.68,4.611,2.271,1.34,0.458
2196,18.936058,9.005,4.571,1.114,2.92,0.4
2197,18.94463,8.864,4.63,1.742,1.996,0.496
2198,18.952949,8.759,4.64,1.688,2.057,0.374
2199,18.964206,8.361,4.608,1.647,1.531,0.575
2200,18.973952,8.558,4.637,1.754,1.496,0.671
2201,18.982337,8.549,4.627,1.706,1.537,0.679
2202,18.990696,8.677,4.579,1.165,2.099,0.834
2203,18.999033,8.676,4.624,1.768,1.547,0.737
2204,19.009299,8.773,4.616,1.687,1.657,0.813
2205,19.016806,9.373,4.578,1.645,2.564,0.586
2206,19.025626,9.017,4.618,1.74,1.94,0.719
2207,19.033043,9.681,4.539,1.676,3.0,0.466
2208,19.041184,10.106,4.638,1.686,3.085,0.697
2209,19.049441,10.215,4.599,1.023,3.864,0.729
2210,19.057093,10.587,4.629,1.611,3.924,0.423
2211,19.066051,10.295,4.632,1.69,3.217,0.756
2212,19.075968,8.574,4.5,1.685,1.768,0.621
2213,19.084512,8.397,4.502,1.661,1.579,0.655
2214,19.093246,8.327,4.507,1.673,1.249,0.898
2215,19.101045,8.57,4.544,1.714,1.691,0.621
2216,19.109734,8.577,4.567,1.852,1.328,0.83
2217,19.117513,8.84,4.529,1.151,2.618,0.542
2218,19.125685,8.807,4.524,1.722,2.22,0.341
2219,19.134311,8.558,4.519,1.692,1.963,0.384
2220,19.144909,7.912,4.563,1.708,1.188,0.453
2221,19.15274,8.427,4.511,1.71,1.732,0.474
2222,19.161324,8.286,4.527,1.743,1.432,0.584
2223,19.169883,8.743,4.528,2.4,1.163,0.652
2224,19.178011,9.077,4.493,1.444,2.381,0.759
2225,19.186182,8.955,4.59,2.364,1.503,0.498
2226,19.194643,8.94,4.466,1.476,2.408,0.59
2227,19.203051,8.711,4.513,2.309,1.429,0.46
2228,19.213997,9.153,4.633,2.177,1.412,0.931
2229,19.224047,9.261,4.633,2.198,1.568,0.862
2230,19.232135,9.383,4.533,1.604,2.491,0.755
2231,19.240147,9.386,4.606,2.287,2.065,0.428
2232,19.248799,9.182,4.621,1.753,2.265,0.543
2233,19.25678,9.483,4.541,1.432,3.017,0.493
2234,19.265272,9.377,4.596,2.145,2.09,0.546
2235,19.273932,9.035,4.631,1.685,2.185,0.534
2236,19.281833,9.49,4.587,2.196,2.146,0.561
2237,19.290454,9.128,4.619,1.546,2.504,0.459
2238,19.298433,9.48,4.684,2.145,2.177,0.474
2239,19.307187,9.037,4.578,1.601,2.42,0.438
2240,19.315563,9.063,4.635,2.254,1.651,0.523
2241,19.325947,8.638,4.584,2.152,1.05,0.852
2242,19.334428,9.03,4.579,2.179,1.52,0.752
2243,19.342661,8.771,4.592,1.401,2.407,0.371
2244,19.351022,8.898,4.743,2.249,1.354,0.552
2245,19.359439,9.031,4.577,1.268,2.452,0.734
2246,19.367195,9.196,4.578,1.749,2.54,0.329
2247,19.376042,9.016,4.547,1.687,2.125,0.657
2248,19.384412,9.11,4.525,1.804,1.997,0.784
2249,19.395181,8.279,4.621,1.765,1.309,0.584
2250,19.403402,8.509,4.514,1.744,1.546,0.705
2251,19.410955,8.927,4.499,1.683,2.398,0.347
2252,19.419552,8.737,4.548,2.39,1.298,0.501
2253,19.428372,8.556,4.509,2.219,1.059,0.769
2254,19.436367,8.887,4.514,1.635,1.982,0.756
2255,19.44469,8.79,4.508,2.259,1.335,0.688
2256,19.455024,8.61,4.578,2.23,0.895,0.907
2257,19.463696,8.903,4.541,2.173,1.322,0.867
2258,19.473481,8.315,4.642,2.186,0.936,0.551
2259,19.4819,8.206,4.493,2.22,0.972,0.521
2260,19.49066,8.066,4.551,1.925,0.826,0.764
2261,19.498486,8.108,4.494,1.997,1.299,0.318
2262,19.506998,8.291,4.538,2.277,0.932,0.544
2263,19.515531,8.474,4.513,1.585,1.476,0.9
2264,19.523781,8.755,4.508,2.076,1.684,0.487
2265,19.532427,8.94,4.594,1.277,2.133,0.936
2266,19.540535,8.694,4.618,1.769,1.844,0.463
2267,19.548503,8.988,4.641,1.77,2.181,0.396
2268,19.557088,8.805,4.608,1.735,2.0,0.462
2269,19.565702,8.887,4.599,1.69,1.78,0.818
2270,19.573732,8.768,4.512,1.739,2.125,0.392
2271,19.582994,8.219,4.642,1.569,1.333,0.675
2272,19.592375,8.208,4.662,1.656,1.348,0.542
2273,19.600954,8.348,4.648,1.675,1.331,0.694
2274,19.609143,8.436,4.631,1.711,1.5,0.594
2275,19.617953,8.411,4.639,1.63,1.431,0.711
2276,19.625807,8.811,4.592,1.723,1.859,0.637
2277,19.634371,8.57,4.65,1.788,1.504,0.628
2278,19.644849,8.299,4.601,1.725,1.328,0.645
2279,19.652808,8.508,4.547,1.191,2.298,0.472
2280,19.660922,8.667,4.573,1.677,1.985,0.432
2281,19.669995,8.296,4.613,1.705,1.194,0.784
2282,19.677809,8.693,4.521,2.424,1.052,0.696
2283,19.686183,8.513,4.557,1.75,1.66,0.546
2284,19.694836,8.166,4.51,1.851,1.307,0.498
2285,19.70473,8.25,4.607,2.292,0.895,0.456
2286,19.713776,8.614,4.51,2.31,0.898,0.896
2287,19.722478,8.361,4.49,2.212,0.919,0.74
2288,19.730216,8.981,4.577,1.533,2.084,0.787
2289,19.738487,8.711,4.538,2.258,1.45,0.465
2290,19.746568,9.135,4.586,1.211,2.745,0.593
2291,19.754553,9.202,4.51,1.71,2.686,0.296
2292,19.763849,8.771,4.511,1.788,1.649,0.823
2293,19.773703,8.059,4.584,1.716,1.113,0.646
2294,19.781852,8.136,4.5,2.319,0.934,0.383
2295,19.790887,8.441,4.504,2.213,0.894,0.83
2296,19.799312,8.48,4.522,2.262,0.902,0.794
2297,19.807455,8.555,4.538,1.544,1.81,0.663
2298,19.815712,8.435,4.554,2.205,1.189,0.487
2299,19.825749,9.017,4.589,2.053,1.63,0.745
2300,19.83387,8.864,4.485,1.729,2.272,0.378
2301,19.842159,8.739,4.654,1.858,2.021,0.206
2302,19.850807,8.466,4.604,1.854,1.753,0.255
2303,19.858583,8.98,4.659,1.966,2.153,0.202
2304,19.867203,8.712,4.57,2.292,1.605,0.245
2305,19.875281,8.953,4.599,1.889,2.231,0.234
2306,19.884129,8.496,4.658,1.36,2.222,0.256
2307,19.89433,7.663,4.616,1.762,1.079,0.206
2308,19.904612,7.859,4.635,1.764,1.251,0.209
2309,19.912878,7.892,4.6,1.678,1.447,0.167
2310,19.921049,8.077,4.676,1.731,1.473,0.197
2311,19.929484,7.981,4.68,1.698,1.401,0.202
2312,19.937793,8.026,4.624,1.668,1.518,0.216
2313,19.946168,7.955,4.616,1.661,1.492,0.186
2314,19.954664,7.784,4.588,1.712,1.306,0.178
2315,19.963145,7.812,4.611,1.681,1.366,0.154
2316,19.971599,7.694,4.644,1.712,1.179,0.159
2317,19.979732,7.897,4.497,1.704,1.532,0.164
2318,19.987851,8.129,4.496,1.757,1.694,0.182
2319,19.996283,8.038,4.533,1.767,1.552,0.186
2320,20.004799,7.904,4.503,1.801,1.364,0.236
2321,20.015171,7.273,4.633,1.706,0.74,0.194
2322,20.023396,7.405,4.548,1.75,0.889,0.218
2323,20.031672,7.454,4.52,1.135,1.591,0.208
2324,20.040297,7.583,4.541,1.737,1.076,0.229
2325,20.048678,7.514,4.536,1.706,1.061,0.211
2326,20.056863,7.626,4.5,1.791,1.16,0.175
2327,20.065238,7.628,4.545,1.691,1.176,0.216
2328,20.073438,7.727,4.522,1.85,1.172,0.183
2329,20.084042,7.211,4.61,1.701,0.692,0.208
2330,20.091995,7.58,4.499,1.694,1.193,0.194
2331,20.100614,7.298,4.544,1.701,0.874,0.179
2332,20.108565,7.69,4.537,1.751,1.212,0.19
2333,20.117412,7.746,4.536,1.861,1.096,0.253
2334,20.125606,7.86,4.527,1.81,1.296,0.227
2335,20.133877,7.86,4.578,1.726,1.396,0.16
2336,20.142867,7.632,4.568,1.693,1.181,0.19
2337,20.152406,7.697,4.614,1.678,1.216,0.189
2338,20.161062,7.7,4.616,1.692,1.184,0.208
2339,20.171313,7.761,4.606,1.667,1.263,0.225
2340,20.179761,7.626,4.587,1.049,1.778,0.212
2341,20.188132,7.818,4.606,1.681,1.308,0.223
2342,20.196214,8.06,4.631,1.691,1.521,0.217
2343,20.204974,7.698,4.641,1.683,1.168,0.206
2344,20.21303,8.0,4.637,1.737,1.395,0.231
2345,20.221473,7.876,4.656,1.645,1.366,0.209
2346,20.229454,8.212,4.6,1.666,1.753,0.193
2347,20.238111,7.881,4.64,1.651,1.402,0.188
2348,20.246448,7.894,4.631,1.665,1.4,0.198
2349,20.254748,7.931,4.591,1.744,1.393,0.203
2350,20.263038,7.988,4.661,1.658,1.445,0.224
2351,20.273648,7.269,4.593,1.693,0.785,0.198
2352,20.282149,7.275,4.543,1.768,0.73,0.234
2353,20.290203,7.674,4.544,1.81,1.083,0.237
2354,20.29921,8.383,4.539,1.762,1.044,1.038
2355,20.307207,8.389,4.489,1.75,1.448,0.702
2356,20.315799,8.156,4.519,1.813,1.081,0.743
2357,20.32543,7.336,4.616,1.188,1.078,0.454
2358,20.334231,7.365,4.535,1.685,0.678,0.467
2359,20.342647,7.859,4.535,1.722,0.988,0.614
2360,20.350686,8.091,4.526,1.813,1.203,0.549
2361,20.358878,8.025,4.508,1.703,1.464,0.35
2362,20.36764,7.785,4.532,1.704,1.054,0.495
2363,20.375847,7.988,4.491,1.737,1.183,0.577
2364,20.384001,8.002,4.53,1.695,1.358,0.419
2365,20.393313,7.933,4.526,1.775,0.908,0.724
2366,20.403379,7.606,4.614,1.626,0.716,0.65
2367,20.41331,7.934,4.636,1.643,1.007,0.648
2368,20.42138,8.068,4.531,1.692,1.323,0.522
2369,20.429476,8.118,4.623,1.673,1.491,0.331
2370,20.438501,8.348,4.629,1.719,1.383,0.617
2371,20.446453,8.605,4.615,1.876,1.61,0.504
2372,20.454691,8.433,4.592,1.715,1.887,0.239
2373,20.462906,8.514,4.608,1.74,1.963,0.203
2374,20.471424,8.349,4.628,1.79,1.712,0.219
2375,20.479658,8.392,4.559,1.163,2.502,0.168
2376,20.487954,8.435,4.718,1.718,1.834,0.165
2377,20.496601,8.179,4.652,1.773,1.528,0.226
2378,20.504765,8.309,4.616,1.68,1.831,0.182
2379,20.513101,8.301,4.633,1.708,1.78,0.18
2380,20.523661,7.627,4.624,1.735,1.047,0.221
2381,20.532327,7.636,4.601,1.334,1.487,0.214
2382,20.53998,8.386,4.625,1.651,1.837,0.273
2383,20.548511,8.134,4.611,1.235,2.054,0.234
2384,20.55678,8.24,4.586,1.42,1.946,0.288
2385,20.565505,8.046,4.655,1.356,1.555,0.48
2386,20.57599,8.042,4.599,1.679,0.735,1.029
2387,20.584096,8.306,4.554,2.023,1.288,0.441
2388,20.592561,8.58,4.536,2.257,0.967,0.82
2389,20.600843,8.375,4.484,2.167,1.166,0.558
2390,20.609647,8.403,4.532,2.199,0.827,0.845
2391,20.617522,8.471,4.502,1.907,1.625,0.437
2392,20.62587,8.474,4.501,1.428,2.095,0.45
2393,20.634065,8.604,4.546,2.38,1.215,0.463
2394,20.642832,8.202,4.521,1.454,1.721,0.506
2395,20.652504,8.555,4.631,2.358,1.018,0.548
2396,20.661402,8.038,4.534,1.753,1.179,0.572
2397,20.669184,8.574,4.538,1.608,1.871,0.557
2398,20.677864,8.402,4.521,2.385,0.989,0.507
2399,20.686274,8.698,4.519,1.601,1.711,0.867
2400,20.694653,8.201,4.565,2.227,0.975,0.434
2401,20.703841,8.563,4.499,2.266,0.97,0.828
2402,20.713414,8.596,4.653,2.187,0.921,0.835
2403,20.721614,8.348,4.512,1.984,1.408,0.444
2404,20.72965,8.672,4.521,2.078,1.599,0.474
2405,20.738218,8.459,4.664,2.121,1.304,0.37
2406,20.746498,8.504,4.572,1.927,1.658,0.347
2407,20.755164,8.72,4.595,2.175,1.224,0.726
2408,20.763589,8.823,4.623,2.332,1.118,0.75
2409,20.773381,7.663,4.591,1.413,1.213,0.446
2410,20.781842,7.682,4.596,1.335,1.274,0.477
2411,20.790265,7.978,4.547,1.691,1.212,0.528
2412,20.798668,7.883,4.659,1.393,1.336,0.495
2413,20.807075,7.817,4.583,1.326,1.419,0.489
2414,20.815226,7.99,4.529,1.154,1.821,0.486
2415,20.823661,7.899,4.608,1.263,1.537,0.491
2416,20.834245,8.353,4.602,1.782,1.464,0.505
2417,20.844339,7.794,4.601,1.371,1.335,0.487
2418,20.852654,7.805,4.65,1.346,1.333,0.476
2419,20.860905,7.799,4.569,1.411,1.418,0.401
2420,20.869353,7.777,4.651,1.455,1.177,0.494
2421,20.877748,8.699,4.59,2.488,1.095,0.526
2422,20.886555,8.609,4.575,1.462,1.695,0.877
2423,20.894288,8.838,4.622,2.079,1.611,0.526
2424,20.90241,8.997,4.569,2.057,1.895,0.476
2425,20.911029,8.619,4.631,2.128,1.48,0.38
2426,20.919832,8.868,4.636,2.274,1.152,0.806
2427,20.927822,8.851,4.572,2.183,1.641,0.455
2428,20.936707,8.756,4.613,2.031,1.21,0.902
2429,20.944544,8.968,4.561,1.478,2.32,0.609
2430,20.953351,8.333,4.668,2.253,0.975,0.437
2431,20.963743,8.681,4.614,2.085,1.135,0.847
2432,20.971822,8.951,4.611,2.242,1.238,0.86
2433,20.980223,8.866,4.633,1.479,1.928,0.826
2434,20.987849,9.128,4.571,2.128,2.038,0.391
2435,20.996908,8.86,4.588,2.168,1.259,0.845
2436,21.005266,8.788,4.612,2.142,1.229,0.805
2437,21.013408,8.538,4.679,1.877,1.634,0.348
2438,21.023935,8.54,4.636,2.153,0.892,0.859
2439,21.032375,8.421,4.515,1.558,1.515,0.833
2440,21.040444,8.25,4.584,2.25,0.995,0.421
2441,21.048665,8.441,4.523,2.155,1.273,0.49
2442,21.056953,8.507,4.498,2.085,1.414,0.51
2443,21.06583,8.344,4.506,2.18,0.898,0.76
2444,21.075619,8.078,4.562,2.064,0.922,0.53
2445,21.084072,8.181,4.556,2.268,0.852,0.505
2446,21.093391,8.439,4.514,2.177,0.94,0.808
2447,21.10089,9.199,4.585,1.786,2.099,0.729
2448,21.109461,8.974,4.52,2.019,1.687,0.748
2449,21.117406,9.01,4.512,1.884,2.226,0.388
2450,21.125977,9.147,4.5,2.097,1.783,0.767
2451,21.134423,9.054,4.569,2.054,1.638,0.793
2452,21.142461,9.014,4.537,1.958,2.069,0.45
2453,21.153093,8.385,4.643,2.151,0.987,0.604
2454,21.161118,8.58,4.539,1.417,2.148,0.476
2455,21.169927,8.1,4.51,2.171,0.974,0.445
2456,21.178137,8.657,4.535,1.238,2.035,0.849
2457,21.186508,8.259,4.623,2.133,1.076,0.427
2458,21.194536,8.779,4.554,1.918,1.674,0.633
2459,21.203328,8.604,4.609,2.029,1.219,0.747
2460,21.213333,8.503,4.603,2.155,1.248,0.497
2461,21.221634,8.486,4.581,1.307,2.147,0.451
2462,21.229449,9.063,4.55,2.222,1.784,0.507
2463,21.238107,8.687,4.672,2.076,1.513,0.426
2464,21.246509,8.768,4.626,1.756,1.82,0.566
2465,21.255041,8.594,4.617,1.68,1.701,0.596
2466,21.26404,8.219,4.581,1.674,1.22,0.744
2467,21.273738,8.12,4.574,1.697,1.229,0.62
2468,21.282129,7.965,4.618,1.717,1.229,0.401
2469,21.290609,8.282,4.629,1.69,1.281,0.682
2470,21.29855,8.37,4.589,1.797,1.607,0.377
2471,21.306832,8.555,4.591,1.635,1.82,0.509
2472,21.315379,8.474,4.617,2.307,1.113,0.437
2473,21.326448,8.821,4.633,2.193,1.385,0.61
2474,21.334471,9.33,4.524,1.848,2.186,0.772
2475,21.342745,9.217,4.601,1.676,2.339,0.601
2476,21.350426,9.532,4.644,1.745,2.873,0.27
2477,21.359376,9.25,4.598,1.701,2.358,0.593
2478,21.367892,9.08,4.499,1.048,2.916,0.617
2479,21.375449,9.503,4.681,1.793,2.761,0.268
2480,21.384025,9.28,4.613,1.779,2.599,0.289
2481,21.394636,7.642,4.621,1.763,1.03,0.228
2482,21.402441,8.192,4.659,2.276,1.015,0.242
2483,21.411118,7.866,4.636,1.952,1.039,0.239
2484,21.419608,7.881,4.647,1.998,0.991,0.245
2485,21.427848,8.056,4.626,2.012,1.201,0.217
2486,21.435935,8.335,4.619,1.899,1.586,0.231
2487,21.444388,8.208,4.646,2.038,1.265,0.259
2488,21.454548,8.171,4.638,1.905,1.434,0.194
2489,21.463165,7.981,4.653,1.947,1.134,0.247
2490,21.471278,8.241,4.703,1.992,1.314,0.232
2491,21.479622,8.243,4.536,1.998,1.446,0.263
2492,21.488138,8.05,4.562,2.081,1.154,0.253
2493,21.496264,8.298,4.542,1.959,1.505,0.292
2494,21.504736,8.134,4.515,2.032,1.323,0.264
2495,21.515216,7.922,4.625,2.095,0.939,0.263
2496,21.523213,8.217,4.557,2.094,1.333,0.233
2497,21.531782,7.999,4.525,1.953,1.264,0.257
2498,21.540235,7.9,4.545,1.998,1.092,0.265
2499,21.548383,8.048,4.535,1.859,1.433,0.221
2500,21.556531,8.24,4.546,1.968,1.501,0.225
2501,21.565086,8.024,4.525,1.887,1.369,0.243
2502,21.573285,8.177,4.543,1.934,1.442,0.258
2503,21.583666,7.834,4.604,1.963,1.017,0.25
2504,21.59197,7.819,4.555,1.937,1.12,0.207
2505,21.600549,7.642,4.545,1.888,0.983,0.226
2506,21.609138,7.526,4.547,1.837,0.946,0.196
2507,21.617283,7.727,4.548,1.452,1.5,0.227
2508,21.625324,8.05,4.554,1.927,1.327,0.242
2509,21.633894,8.076,4.627,1.839,1.341,0.269
2510,21.644431,7.82,4.612,1.853,1.129,0.226
2511,21.654557,7.719,4.653,1.84,1.024,0.202
