sample,elapsed_s,total_ms,decode_wait_ms,prepare_ms,submit_to_flip_ms,other_ms
1520,13.111088,8.995,4.646,3.651,0.551,0.147
1521,13.119349,9.136,4.748,2.068,0.996,1.324
1522,13.12797,8.77,4.678,3.262,0.692,0.138
1523,13.136507,8.811,4.624,3.515,0.532,0.14
1524,13.144434,9.285,4.846,3.324,0.907,0.208
1525,13.153006,8.984,4.736,3.205,0.896,0.147
1526,13.163059,8.61,4.593,3.228,0.657,0.132
1527,13.171636,8.729,4.593,3.415,0.538,0.183
1528,13.179645,9.101,4.7,3.289,0.894,0.218
1529,13.188294,9.003,4.686,3.639,0.528,0.15
1530,13.196588,9.102,4.728,3.256,0.913,0.205
1531,13.204863,9.09,4.712,3.224,1.022,0.132
1532,13.213666,8.677,4.525,3.486,0.545,0.121
1533,13.223817,8.572,4.607,3.18,0.623,0.162
1534,13.232004,9.125,4.693,3.591,0.673,0.168
1535,13.240525,8.958,4.706,3.365,0.708,0.179
1536,13.248567,9.307,4.733,3.276,1.06,0.238
1537,13.256977,9.186,4.679,3.249,1.07,0.188
1538,13.26503,9.48,4.632,3.127,1.426,0.295
1539,13.273601,9.21,4.592,3.429,1.016,0.173
1540,13.282251,8.883,4.659,3.186,0.84,0.198
1541,13.292631,9.124,4.657,3.411,0.771,0.285
1542,13.300741,9.315,4.745,3.279,1.036,0.255
1543,13.309302,9.043,4.579,3.112,1.027,0.325
1544,13.317382,9.343,4.543,3.158,1.323,0.319
1545,13.32588,9.07,4.618,3.152,1.091,0.209
1546,13.334105,9.28,4.525,3.214,1.293,0.248
1547,13.34249,9.153,4.659,3.441,0.89,0.163
1548,13.353126,8.598,4.573,3.082,0.636,0.307
1549,13.363263,8.668,4.594,3.105,0.688,0.281
1550,13.371543,8.938,4.623,3.419,0.718,0.178
1551,13.379858,9.464,4.773,3.785,0.707,0.199
1552,13.388254,9.508,4.995,3.374,0.843,0.296
1553,13.39649,9.505,4.754,2.264,1.316,1.171
1554,13.404913,9.454,4.601,3.234,1.38,0.239
1555,13.413061,9.569,4.586,3.1,1.594,0.289
1556,13.421696,9.247,4.564,3.313,1.228,0.142
1557,13.429658,9.701,4.669,2.212,1.579,1.241
1558,13.438285,9.389,4.594,3.113,1.363,0.319
1559,13.446534,9.417,4.644,3.42,1.197,0.156
1560,13.454821,9.485,4.722,3.148,1.37,0.245
1561,13.463786,8.986,4.608,3.299,0.768,0.311
1562,13.471844,9.435,4.872,3.653,0.604,0.306
1563,13.481888,8.683,4.606,3.308,0.591,0.178
1564,13.49035,8.674,4.601,3.088,0.57,0.415
1565,13.498822,8.609,4.588,3.232,0.589,0.2
1566,13.506871,8.836,4.651,3.165,0.815,0.205
1567,13.515358,8.682,4.518,2.174,0.796,1.194
1568,13.523662,9.065,4.708,3.382,0.796,0.179
1569,13.533944,9.28,4.683,3.75,0.621,0.226
1570,13.542973,8.741,4.586,3.271,0.623,0.261
1571,13.550606,9.441,4.882,2.484,1.076,0.999
1572,13.55928,9.016,4.613,3.053,1.004,0.346
1573,13.567937,8.669,4.552,2.173,0.741,1.203
1574,13.576032,8.911,4.688,3.204,0.848,0.171
1575,13.584269,9.162,4.624,3.079,1.014,0.445
1576,13.594503,8.898,4.623,3.42,0.556,0.299
1577,13.602803,8.797,4.493,3.312,0.817,0.175
1578,13.611043,8.952,4.601,3.172,0.902,0.277
1579,13.619524,8.989,4.611,3.521,0.649,0.208
1580,13.627967,8.857,4.659,2.454,0.797,0.947
1581,13.636574,8.787,4.62,3.394,0.567,0.206
1582,13.644482,9.242,4.793,2.384,0.994,1.071
1583,13.652858,9.12,4.618,3.163,1.122,0.217
1584,13.661428,8.93,4.652,3.517,0.587,0.174
1585,13.67145,8.599,4.587,3.03,0.608,0.374
1586,13.679826,8.718,4.592,3.338,0.633,0.155
1587,13.688261,9.406,4.704,3.718,0.588,0.396
1588,13.696541,9.431,4.81,3.31,0.996,0.315
1589,13.704752,9.486,4.837,3.133,1.187,0.329
1590,13.713314,9.224,4.592,2.082,1.212,1.338
1591,13.723932,8.698,4.604,3.182,0.726,0.186
1592,13.731976,8.998,4.74,3.049,0.884,0.325
1593,13.7405,9.112,4.633,3.403,0.716,0.36
1594,13.748878,8.926,4.753,3.159,0.738,0.276
1595,13.756909,9.227,4.759,3.122,1.039,0.307
1596,13.765245,9.206,4.599,3.681,0.705,0.221
1597,13.773548,9.293,4.759,2.222,1.052,1.26
1598,13.783957,8.822,4.746,3.182,0.678,0.216
1599,13.792724,8.941,4.658,3.457,0.637,0.189
1600,13.800774,9.252,5.0,3.076,0.829,0.347
1601,13.809017,9.309,4.813,3.057,1.1,0.339
1602,13.817649,9.598,4.654,4.121,0.646,0.177
1603,13.825926,9.754,5.234,3.636,0.626,0.258
1604,13.834239,9.77,4.911,2.195,1.403,1.261
1605,13.844878,8.836,4.591,3.426,0.641,0.178
1606,13.851153,11.089,5.224,2.078,1.851,1.936
1607,13.861181,9.222,4.603,2.651,1.209,0.759
1608,13.870041,9.362,4.529,4.004,0.648,0.181
1609,13.87789,9.904,5.224,3.733,0.71,0.237
1610,13.886337,9.802,5.007,3.297,1.251,0.247
1611,13.894596,9.902,4.836,3.201,1.578,0.287
1612,13.90357,9.67,4.581,2.234,1.197,1.658
1613,13.913681,8.96,4.598,3.36,0.58,0.422
1614,13.921856,9.625,4.787,3.772,0.62,0.446
1615,13.930511,9.342,4.647,3.455,0.741,0.499
1616,13.93841,9.766,4.799,2.422,1.261,1.284
1617,13.947091,9.229,4.557,3.1,1.162,0.41
1618,13.955087,9.548,4.568,3.256,1.442,0.282
1619,13.963529,9.622,4.615,3.463,1.099,0.445
1620,13.971962,9.44,4.546,2.51,1.306,1.078
1621,13.981889,8.805,4.582,3.248,0.655,0.32
1622,13.990293,8.854,4.675,3.055,0.621,0.503
1623,13.998761,8.76,4.581,3.29,0.676,0.213
1624,14.007112,8.93,4.634,3.17,0.67,0.456
1625,14.015102,9.149,4.627,2.056,1.033,1.433
1626,14.02396,8.636,4.561,3.257,0.663,0.155
1627,14.034215,8.537,4.624,3.094,0.538,0.281
1628,14.042322,8.78,4.514,3.082,0.888,0.296
1629,14.050831,8.559,4.64,3.19,0.59,0.139
1630,14.059059,8.686,4.659,3.211,0.66,0.156
1631,14.067588,8.89,4.601,3.406,0.645,0.238
1632,14.075862,9.139,4.736,3.627,0.545,0.231
1633,14.084294,9.221,4.734,3.588,0.567,0.332
1634,14.092568,9.224,4.759,2.39,1.004,1.071
1635,14.101343,8.718,4.565,3.094,0.759,0.3
1636,14.111017,8.488,4.575,3.164,0.573,0.176
1637,14.119784,8.573,4.584,3.249,0.572,0.168
1638,14.127728,9.051,4.695,3.156,0.919,0.281
1639,14.13647,8.733,4.599,2.953,0.612,0.569
1640,14.144382,8.969,4.619,3.005,1.014,0.331
1641,14.152932,9.303,4.672,3.781,0.666,0.184
1642,14.163134,8.547,4.544,3.075,0.628,0.3
1643,14.1717,8.778,4.615,3.354,0.597,0.212
1644,14.180012,8.78,4.703,3.224,0.666,0.187
1645,14.18821,9.3,4.596,3.918,0.608,0.178
1646,14.19633,9.628,4.958,2.233,1.222,1.215
1647,14.205044,9.138,4.579,3.32,1.067,0.172
1648,14.213094,9.445,4.692,3.235,1.344,0.174
1649,14.221875,9.241,4.626,3.794,0.634,0.187
1650,14.231896,8.779,4.577,3.353,0.642,0.207
1651,14.240405,8.88,4.677,3.497,0.562,0.144
1652,14.248447,9.288,4.812,2.603,1.029,0.844
1653,14.257233,8.761,4.641,3.205,0.721,0.194
1654,14.265403,9.068,4.708,3.565,0.615,0.18
1655,14.273735,9.072,4.801,3.188,0.908,0.175
1656,14.283882,8.889,4.605,3.415,0.671,0.198
1657,14.292497,8.813,4.614,3.5,0.548,0.151
1658,14.300643,9.093,4.67,3.248,0.933,0.242
1659,14.309289,8.711,4.566,2.254,0.776,1.115
1660,14.317486,9.123,4.721,3.497,0.709,0.196
1661,14.326258,8.976,4.621,3.084,0.677,0.594
1662,14.334712,8.86,4.591,3.474,0.573,0.222
1663,14.342606,9.37,4.875,3.187,1.006,0.302
1664,14.35271,8.902,4.624,3.417,0.664,0.197
1665,14.363143,8.638,4.616,3.132,0.634,0.256
1666,14.371527,8.836,4.61,3.408,0.639,0.179
1667,14.380028,8.655,4.58,3.161,0.714,0.2
1668,14.388285,8.713,4.51,3.165,0.855,0.183
1669,14.396553,8.885,4.624,3.431,0.628,0.202
1670,14.40497,8.814,4.592,3.399,0.621,0.202
1671,14.413158,8.93,4.597,3.102,0.976,0.255
1672,14.421733,8.688,4.521,3.339,0.669,0.159
1673,14.429914,8.832,4.633,2.489,0.849,0.861
1674,14.438157,8.924,4.577,3.043,0.999,0.305
1675,14.446426,8.974,4.605,3.054,1.04,0.275
1676,14.455013,9.186,4.568,3.211,0.817,0.59
1677,14.463529,8.983,4.629,3.396,0.577,0.381
1678,14.474278,8.657,4.693,2.961,0.55,0.453
1679,14.481972,9.329,5.008,3.076,0.87,0.375
1680,14.490312,9.238,4.583,3.107,1.29,0.258
1681,14.498571,9.339,4.602,3.424,1.12,0.193
1682,14.506816,9.38,4.558,2.563,1.477,0.782
1683,14.515437,9.111,4.604,3.553,0.785,0.169
1684,14.523523,9.461,4.795,2.457,1.21,0.999
1685,14.533841,8.637,4.632,3.314,0.549,0.142
1686,14.542562,8.774,4.616,3.417,0.578,0.163
1687,14.550804,8.849,4.656,2.553,0.849,0.791
1688,14.559277,9.131,4.695,3.563,0.712,0.161
1689,14.567978,8.809,4.545,3.209,0.849,0.206
1690,14.575709,9.482,4.77,2.512,1.245,0.955
1691,14.584261,9.202,4.583,3.076,1.215,0.328
1692,14.59249,9.286,4.636,3.434,1.033,0.183
1693,14.603034,8.64,4.59,3.24,0.665,0.145
1694,14.612979,8.564,4.567,3.115,0.653,0.229
1695,14.621469,8.841,4.621,3.438,0.626,0.156
1696,14.629759,8.952,4.665,3.199,0.857,0.231
1697,14.638237,9.436,4.581,3.967,0.573,0.315
1698,14.646823,9.576,4.648,3.14,1.044,0.744
1699,14.654932,9.46,4.536,3.194,1.38,0.35
1700,14.663741,9.112,4.648,3.254,0.743,0.467
1701,14.671922,9.162,4.571,3.174,1.021,0.396
1702,14.679989,9.387,4.616,3.686,0.761,0.324
1703,14.688413,9.391,4.674,3.766,0.623,0.328
1704,14.696578,9.709,4.877,3.184,1.182,0.466
1705,14.704802,9.718,4.607,2.133,1.567,1.411
1706,14.713249,9.422,4.607,3.147,1.457,0.211
1707,14.72394,8.638,4.584,3.211,0.671,0.172
1708,14.732059,8.841,4.662,3.161,0.836,0.182
1709,14.740089,9.184,4.762,3.064,1.033,0.325
1710,14.748637,8.97,4.607,3.374,0.806,0.183
1711,14.75706,9.078,4.646,3.689,0.584,0.159
1712,14.765218,9.326,4.862,2.961,1.037,0.466
1713,14.773445,9.371,4.606,3.497,1.1,0.168
1714,14.782172,9.196,4.545,3.701,0.671,0.279
1715,14.792271,8.68,4.703,3.054,0.585,0.338
1716,14.801225,8.601,4.624,3.098,0.576,0.303
1717,14.809235,8.934,4.602,3.105,0.928,0.299
1718,14.817198,9.275,4.604,3.149,1.297,0.225
1719,14.825783,8.997,4.595,3.267,0.979,0.156
1720,14.834287,8.845,4.592,3.073,0.889,0.291
1721,14.842351,9.108,4.515,3.138,1.24,0.215
1722,14.852734,8.537,4.588,2.81,0.605,0.534
1723,14.863441,8.832,4.588,2.975,0.912,0.357
1724,14.871287,9.301,4.601,3.132,1.389,0.179
1725,14.880128,8.83,4.582,3.176,0.901,0.171
1726,14.88806,9.239,4.643,3.079,1.242,0.275
1727,14.896483,9.162,4.62,3.425,0.929,0.188
1728,14.904738,9.189,4.587,2.497,1.288,0.817
1729,14.913453,8.799,4.594,3.49,0.589,0.126
1730,14.921496,9.184,4.837,3.259,0.873,0.215
1731,14.929777,9.16,4.797,3.077,1.041,0.245
1732,14.938121,9.186,4.542,3.658,0.806,0.18
1733,14.946529,9.197,4.608,3.436,0.894,0.259
1734,14.954756,9.207,4.636,3.226,1.182,0.163
1735,14.963377,8.898,4.66,2.995,0.908,0.335
1736,14.973399,8.964,4.613,3.501,0.583,0.267
1737,14.982001,8.603,4.562,3.148,0.665,0.228
1738,14.990567,9.014,4.58,3.465,0.637,0.332
1739,14.99872,9.295,4.613,3.304,0.952,0.426
1740,15.007093,9.08,4.59,3.073,1.043,0.374
1741,15.015558,8.886,4.619,3.414,0.652,0.201
1742,15.023723,9.113,4.735,3.257,0.875,0.246
1743,15.032061,9.084,4.635,3.0,1.03,0.419
1744,15.042174,8.529,4.597,2.997,0.595,0.34
1745,15.051288,8.591,4.575,3.056,0.556,0.404
1746,15.059401,8.849,4.6,2.989,0.757,0.503
1747,15.067575,8.933,4.597,3.406,0.693,0.237
1748,15.076562,8.821,4.596,3.538,0.516,0.171
1749,15.084208,9.591,5.174,3.243,0.924,0.25
1750,15.094135,8.541,4.586,3.007,0.637,0.311
1751,15.102781,8.706,4.625,3.342,0.59,0.149
1752,15.111192,8.773,4.598,3.206,0.678,0.291
1753,15.119598,8.808,4.591,3.429,0.593,0.195
1754,15.127996,8.705,4.612,3.136,0.754,0.203
1755,15.136202,8.805,4.542,3.102,0.954,0.207
1756,15.144587,8.848,4.62,3.463,0.623,0.142
1757,15.153069,8.692,4.604,2.187,0.776,1.125
1758,15.162971,8.542,4.566,3.241,0.604,0.131
1759,15.171303,8.571,4.608,3.092,0.623,0.248
1760,15.179986,8.527,4.613,3.096,0.599,0.219
1761,15.18801,9.066,4.624,3.673,0.615,0.154
1762,15.19669,8.698,4.574,3.385,0.603,0.136
1763,15.204748,9.082,4.827,2.09,0.925,1.24
1764,15.213201,8.95,4.625,2.218,1.009,1.098
1765,15.222226,8.649,4.71,2.178,0.588,1.173
1766,15.231719,8.692,4.611,3.335,0.601,0.145
1767,15.24037,9.2,4.629,3.582,0.843,0.146
1768,15.248987,9.562,4.592,3.92,0.667,0.383
1769,15.256922,9.853,5.193,3.661,0.723,0.276
1770,15.26533,9.877,5.021,3.297,1.184,0.375
1771,15.273746,9.687,4.747,2.096,1.494,1.35
1772,15.284316,8.892,4.597,3.222,0.854,0.219
1773,15.292438,9.188,4.579,2.188,1.229,1.192
1774,15.301083,8.93,4.525,2.1,0.972,1.333
1775,15.309126,9.248,4.582,2.002,1.21,1.454
1776,15.317512,9.129,4.674,3.368,0.873,0.214
1777,15.325747,9.184,4.736,3.487,0.792,0.169
1778,15.334065,9.25,4.713,3.123,1.134,0.28
1779,15.342505,9.46,4.586,3.765,0.864,0.245
1780,15.352664,8.829,4.634,3.261,0.751,0.183
1781,15.361071,9.289,4.542,3.87,0.719,0.158
1782,15.369181,9.646,4.989,3.406,0.973,0.278
1783,15.378232,8.82,4.596,3.13,0.859,0.235
1784,15.386437,9.05,4.622,3.474,0.768,0.186
1785,15.394589,9.274,4.75,3.348,0.942,0.234
1786,15.402967,9.213,4.65,3.116,1.162,0.285
1787,15.41346,8.815,4.7,3.024,0.728,0.363
1788,15.421882,9.418,4.556,3.94,0.64,0.282
1789,15.429982,9.729,5.142,2.195,1.045,1.347
1790,15.438236,9.667,4.639,2.146,1.629,1.253
1791,15.446511,9.762,4.636,2.264,1.688,1.174
1792,15.455103,9.499,4.593,2.224,1.47,1.212
1793,15.463282,9.654,4.569,2.191,1.67,1.224
1794,15.472154,9.139,4.682,2.045,1.022,1.39
1795,15.481769,8.889,4.654,2.158,0.784,1.293
1796,15.490445,8.754,4.549,2.151,0.763,1.291
1797,15.498894,8.907,4.596,2.121,0.884,1.306
1798,15.507138,8.982,4.515,2.1,1.056,1.311
1799,15.515054,9.352,4.533,2.062,1.456,1.301
1800,15.523834,8.895,4.605,2.082,0.942,1.266
1801,15.534331,8.864,4.603,2.077,0.884,1.3
1802,15.542553,9.477,4.529,3.765,0.819,0.364
1803,15.55097,9.327,4.735,3.214,1.103,0.275
1804,15.559071,9.464,4.638,3.15,1.488,0.188
1805,15.567496,9.37,4.656,3.613,0.907,0.194
1806,15.575499,9.896,4.909,3.212,1.39,0.385
1807,15.583931,9.6,4.55,3.253,1.625,0.172
1808,15.592758,9.081,4.626,3.453,0.847,0.155
1809,15.601134,9.081,4.549,1.976,1.209,1.347
1810,15.611182,8.476,4.576,3.104,0.617,0.179
1811,15.619284,8.722,4.631,3.03,0.792,0.269
1812,15.628332,8.427,4.63,2.961,0.525,0.311
1813,15.636029,9.109,4.765,3.062,1.027,0.255
1814,15.644264,9.213,4.553,3.094,1.341,0.225
1815,15.654665,8.756,4.635,3.292,0.663,0.166
1816,15.663214,8.689,4.581,3.092,0.678,0.338
1817,15.671438,8.85,4.588,2.939,0.779,0.544
1818,15.680023,8.59,4.572,3.124,0.696,0.198
1819,15.688246,8.678,4.606,3.026,0.786,0.26
1820,15.696606,8.76,4.554,3.393,0.616,0.197
1821,15.705509,8.866,4.65,3.501,0.562,0.153
1822,15.713109,9.716,5.154,2.193,1.18,1.189
1823,15.723879,9.205,4.664,3.775,0.584,0.182
1824,15.732012,9.539,5.09,3.478,0.657,0.314
1825,15.740323,9.47,4.841,2.549,1.281,0.799
1826,15.748666,9.375,4.584,2.038,1.537,1.216
1827,15.756873,9.54,4.638,3.209,1.519,0.174
1828,15.765119,9.621,4.667,3.019,1.671,0.264
1829,15.773659,9.463,4.63,3.276,1.341,0.216
1830,15.783873,8.672,4.599,3.257,0.643,0.173
1831,15.792475,8.594,4.651,3.003,0.572,0.368
1832,15.800941,9.298,4.584,3.994,0.542,0.178
1833,15.809032,9.634,5.113,3.391,0.86,0.27
1834,15.817565,9.404,4.646,2.225,1.405,1.128
1835,15.825509,9.705,4.642,3.395,1.512,0.156
1836,15.834202,9.327,4.614,3.053,1.468,0.192
1837,15.842466,9.637,4.621,3.535,1.094,0.387
1838,15.850972,9.284,4.619,3.125,1.342,0.198
1839,15.861073,8.562,4.58,3.093,0.714,0.175
1840,15.871486,8.991,4.623,3.381,0.683,0.304
1841,15.879855,8.864,4.583,3.274,0.796,0.211
1842,15.887937,9.084,4.739,3.276,0.891,0.178
1843,15.89665,8.75,4.542,2.176,0.87,1.162
1844,15.904743,8.948,4.578,2.214,1.076,1.08
1845,15.913044,8.971,4.544,3.207,1.06,0.16
1846,15.921727,8.99,4.643,3.337,0.833,0.177
1847,15.92987,9.176,4.721,2.122,1.165,1.168
1848,15.938894,9.254,4.586,3.89,0.625,0.153
1849,15.946708,9.973,5.274,3.688,0.697,0.314
1850,15.95497,10.013,5.036,2.292,1.583,1.102
1851,15.963472,10.034,4.492,3.061,1.963,0.518
1852,15.973423,8.939,4.658,3.479,0.624,0.178
1853,15.981608,9.101,4.572,2.411,1.227,0.891
1854,15.990245,8.751,4.626,3.124,0.849,0.152
1855,15.998672,8.868,4.589,3.422,0.702,0.155
1856,16.006958,8.925,4.664,3.136,0.961,0.164
1857,16.015446,8.929,4.609,3.568,0.603,0.149
1858,16.023588,9.227,4.748,2.172,1.11,1.197
1859,16.032609,8.754,4.609,3.378,0.614,0.153
1860,16.042307,8.724,4.652,2.778,0.809,0.485
1861,16.050792,9.279,4.622,3.857,0.648,0.152
1862,16.059294,9.212,4.707,3.713,0.583,0.209
1863,16.067235,9.597,4.931,2.231,1.346,1.089
1864,16.075446,9.679,4.619,2.994,1.783,0.283
1865,16.08388,9.566,4.583,3.265,1.569,0.149
1866,16.092417,9.368,4.604,3.465,1.149,0.15
1867,16.102437,8.923,4.582,3.512,0.68,0.149
1868,16.111138,8.683,4.712,3.122,0.685,0.164
1869,16.119601,8.706,4.625,3.355,0.591,0.135
1870,16.127705,8.933,4.909,3.224,0.667,0.133
1871,16.136229,8.759,4.566,3.173,0.875,0.145
1872,16.144742,8.702,4.606,3.277,0.677,0.142
1873,16.154921,8.513,4.566,3.155,0.642,0.15
1874,16.163477,8.609,4.608,2.946,0.721,0.334
1875,16.171518,8.906,4.587,3.457,0.703,0.159
1876,16.18007,9.154,4.589,3.691,0.709,0.165
1877,16.188618,9.07,4.661,3.434,0.726,0.249
1878,16.196687,9.288,4.736,3.227,1.128,0.197
1879,16.205184,9.107,4.527,3.763,0.64,0.177
1880,16.213182,9.549,4.947,3.451,0.869,0.282
1881,16.221855,9.086,4.575,3.197,1.152,0.162
1882,16.231562,8.815,4.593,3.388,0.677,0.157
1883,16.240205,8.665,4.715,3.082,0.66,0.208
1884,16.248672,8.797,4.615,3.312,0.721,0.149
1885,16.256728,9.16,4.808,3.152,0.962,0.238
1886,16.265305,8.842,4.689,2.995,0.842,0.316
1887,16.273471,9.149,4.565,3.005,1.141,0.438
1888,16.282591,8.871,4.627,3.418,0.627,0.199
1889,16.290643,9.207,4.766,2.132,1.043,1.266
1890,16.300948,8.662,4.573,3.21,0.742,0.137
1891,16.310856,8.76,4.582,3.268,0.671,0.239
1892,16.319304,8.61,4.618,3.151,0.62,0.221
1893,16.327738,8.752,4.601,3.28,0.641,0.23
1894,16.335901,8.857,4.568,3.346,0.774,0.169
1895,16.346015,8.686,4.582,3.234,0.717,0.153
1896,16.354068,8.988,4.774,3.076,0.837,0.301
1897,16.362549,8.843,4.608,3.357,0.703,0.175
1898,16.37095,8.771,4.614,3.187,0.748,0.222
1899,16.378813,9.313,4.648,3.302,1.118,0.245
1900,16.386646,9.885,4.814,3.136,1.55,0.385
1901,16.394968,9.875,4.563,3.128,1.816,0.368
1902,16.402867,10.201,4.695,3.159,2.119,0.228
1903,16.413239,8.594,4.6,3.053,0.645,0.296
1904,16.422335,8.506,4.576,2.969,0.585,0.376
1905,16.430398,8.807,4.544,3.062,0.894,0.307
1906,16.43911,9.387,4.569,3.842,0.734,0.242
1907,16.446773,10.096,5.273,3.481,1.066,0.276
1908,16.455126,10.058,5.124,3.306,1.378,0.25
1909,16.463627,9.882,4.77,3.275,1.601,0.236
1910,16.473332,8.697,4.615,3.084,0.71,0.288
1911,16.481841,8.661,4.58,3.22,0.694,0.167
1912,16.49047,8.859,4.67,3.445,0.582,0.162
1913,16.498544,9.312,4.757,2.393,0.988,1.174
1914,16.507043,9.128,4.539,3.77,0.604,0.215
1915,16.515187,9.329,4.903,3.46,0.736,0.23
1916,16.52366,9.125,4.734,3.209,1.012,0.17
1917,16.532614,8.747,4.634,3.302,0.623,0.188
1918,16.542049,9.042,4.608,3.644,0.64,0.15
1919,16.550575,9.231,4.583,3.914,0.597,0.137
1920,16.559164,9.066,4.779,3.066,0.833,0.388
1921,16.56709,9.386,4.736,3.122,1.286,0.242
1922,16.575756,9.473,4.592,3.297,1.024,0.56
1923,16.584584,9.26,4.624,3.551,0.691,0.394
1924,16.594744,8.826,4.68,3.296,0.612,0.238
1925,16.602739,9.092,4.722,3.153,0.957,0.26
1926,16.611245,8.92,4.732,3.065,0.798,0.325
1927,16.619408,9.127,4.612,3.018,1.098,0.399
1928,16.628081,8.885,4.552,3.218,0.818,0.297
1929,16.636128,9.08,4.611,3.157,1.047,0.265
1930,16.644633,8.865,4.667,3.341,0.696,0.161
1931,16.652748,9.177,4.644,3.149,1.062,0.322
1932,16.66302,8.705,4.559,3.222,0.664,0.26
1933,16.671558,8.862,4.598,3.361,0.729,0.174
1934,16.680001,8.793,4.563,3.201,0.788,0.241
1935,16.688503,8.905,4.598,3.439,0.646,0.222
1936,16.69659,9.194,4.819,3.133,0.897,0.345
1937,16.704647,9.432,4.762,2.514,1.231,0.925
1938,16.71328,9.071,4.593,3.06,1.105,0.313
1939,16.723344,8.726,4.632,3.02,0.748,0.326
1940,16.734138,8.618,4.616,3.064,0.6,0.338
1941,16.742364,8.734,4.569,3.084,0.752,0.329
1942,16.750476,8.932,4.519,3.042,1.024,0.347
1943,16.758746,8.975,4.604,3.401,0.814,0.156
1944,16.767024,9.022,4.57,3.272,1.035,0.145
1945,16.775174,9.197,4.629,3.245,1.164,0.159
1946,16.783867,8.852,4.582,3.247,0.861,0.162
1947,16.792339,9.098,4.649,3.532,0.743,0.174
1948,16.800879,8.879,4.585,2.119,0.934,1.241
1949,16.808882,9.217,4.571,3.289,1.203,0.154
1950,16.817409,9.045,4.697,3.444,0.73,0.174
1951,16.825478,9.365,4.773,3.372,0.991,0.229
1952,16.834181,8.934,4.603,3.165,0.949,0.217
1953,16.844998,9.083,4.57,3.769,0.594,0.15
1954,16.852755,9.736,5.06,3.11,1.234,0.332
1955,16.861201,9.527,4.578,3.156,1.602,0.191
1956,16.869251,9.811,4.612,3.096,1.849,0.254
1957,16.877983,9.468,4.557,3.297,1.423,0.191
1958,16.886078,9.714,4.699,2.203,1.605,1.207
1959,16.894613,9.5,4.596,3.507,1.214,0.183
1960,16.902911,9.548,4.681,2.53,1.459,0.878
1961,16.913364,8.906,4.648,3.474,0.615,0.169
1962,16.921582,8.995,4.687,3.398,0.765,0.145
1963,16.929991,8.969,4.579,2.553,0.988,0.849
1964,16.938506,9.015,4.623,3.597,0.61,0.185
1965,16.946402,9.518,5.008,2.541,1.052,0.917
1966,16.955155,9.033,4.657,3.141,0.984,0.251
1967,16.96327,9.221,4.604,3.602,0.865,0.15
1968,16.97186,9.267,4.722,3.707,0.695,0.143
1969,16.981687,9.022,4.668,3.373,0.788,0.193
1970,16.992144,8.729,4.689,3.104,0.651,0.285
1971,17.000411,9.204,4.543,3.774,0.694,0.193
1972,17.008761,9.2,4.693,2.536,1.123,0.848
1973,17.017045,9.214,4.515,3.191,1.352,0.156
1974,17.025627,8.983,4.635,3.315,0.861,0.172
1975,17.033845,9.097,4.689,2.171,1.043,1.194
1976,17.042367,8.984,4.632,3.518,0.612,0.222
1977,17.050482,9.228,4.818,3.225,0.943,0.242
1978,17.058765,9.184,4.684,3.149,1.147,0.204
1979,17.067492,8.817,4.593,3.402,0.651,0.171
1980,17.075325,9.369,4.876,2.216,1.072,1.205
1981,17.084078,8.901,4.675,3.11,0.865,0.251
1982,17.094611,8.709,4.654,3.238,0.651,0.166
1983,17.102739,8.905,4.71,3.224,0.824,0.147
1984,17.111343,8.785,4.535,3.057,0.744,0.449
1985,17.119214,9.115,4.606,3.079,1.135,0.295
1986,17.127705,8.948,4.623,3.34,0.821,0.164
1987,17.136276,8.726,4.652,2.992,0.694,0.388
1988,17.144379,8.946,4.615,2.96,0.96,0.411
1989,17.152711,8.913,4.615,3.313,0.857,0.128
1990,17.162964,9.066,4.57,3.661,0.659,0.176
1991,17.172134,8.608,4.592,3.133,0.642,0.241
1992,17.179838,9.246,5.049,2.965,0.817,0.415
1993,17.188058,9.39,4.803,3.058,1.178,0.351
1994,17.196528,9.165,4.69,3.388,0.944,0.143
1995,17.204744,9.309,4.787,3.152,1.174,0.196
1996,17.213253,9.127,4.639,3.63,0.703,0.155
1997,17.221673,9.12,4.674,2.46,1.017,0.969
1998,17.231865,9.199,4.601,3.763,0.656,0.179
1999,17.242139,9.225,4.653,3.706,0.681,0.185
2000,17.250508,9.237,4.702,2.227,1.112,1.196
2001,17.25872,9.338,4.541,3.361,1.23,0.206
2002,17.267064,9.281,4.59,3.144,1.332,0.215
2003,17.275233,9.431,4.552,3.11,1.537,0.232
2004,17.28391,9.159,4.59,3.785,0.608,0.176
2005,17.292409,9.047,4.726,3.413,0.672,0.236
2006,17.300386,9.325,4.952,3.193,1.014,0.166
2007,17.309043,9.046,4.62,3.029,1.027,0.37
2008,17.317115,9.25,4.657,3.209,1.242,0.142
2009,17.325649,9.114,4.632,3.508,0.813,0.161
2010,17.334179,8.937,4.597,2.081,0.967,1.292
2011,17.342355,9.084,4.577,2.991,1.146,0.37
2012,17.352456,9.084,4.634,3.577,0.693,0.18
2013,17.361273,8.668,4.58,3.045,0.697,0.346
2014,17.369487,9.188,4.515,3.854,0.639,0.18
2015,17.377989,9.067,4.809,3.109,0.85,0.299
2016,17.386069,9.276,4.645,3.265,1.172,0.194
2017,17.394498,9.182,4.627,3.562,0.81,0.183
